,Event ID,Ack.,Event Type,Event Code,Plant,Asset,Start Time,End Time,Duration,Energy Loss  (kWh),Rate Loss  (kWh / h),Work Order,Work Order Status,Controllable,Responsibility,Level 1,Level 2,Level 3,Level 4,Level 5,Level 4,Level 5,NERC Performance,FEH Level 1,FEH Level 2,System,Component
,EG-0015721207,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV08 - INVERTER 8,10/13/2019 12:35:00,10/13/2019 13:00:00,0d 00:25:00,5.19954,12.48,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721208,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV06 - INVERTER 6,10/13/2019 12:15:00,10/13/2019 13:00:00,0d 00:45:00,10.32724,13.77,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721198,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV10 - INVERTER 10,10/13/2019 12:15:00,10/13/2019 13:00:00,0d 00:45:00,10.08091,13.44,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721200,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV07 - INVERTER 7,10/13/2019 12:15:00,10/13/2019 13:00:00,0d 00:45:00,10.42077,13.89,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721195,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV05 - INVERTER 5,10/13/2019 12:35:00,10/13/2019 12:55:00,0d 00:20:00,4.21322,12.64,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720375,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV07 - INVERTER 7,10/13/2019 11:30:00,10/13/2019 12:55:00,0d 01:25:00,25.18276,17.78,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015718269,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV11 - INVERTER 11,10/13/2019 09:20:00,10/13/2019 12:55:00,0d 03:35:00,51.6455,14.41,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735112,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV13 - INVERTER 13,10/13/2019 12:35:00,10/13/2019 12:50:00,0d 00:15:00,3.11797,12.47,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735125,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV14 - INVERTER 14,10/13/2019 12:35:00,10/13/2019 12:50:00,0d 00:15:00,3.15692,12.63,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721192,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV14 - INVERTER 14,10/13/2019 12:15:00,10/13/2019 12:30:00,0d 00:15:00,3.53888,14.16,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721194,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV05 - INVERTER 5,10/13/2019 12:15:00,10/13/2019 12:30:00,0d 00:15:00,4.04186,16.17,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721197,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV12 - INVERTER 12,10/13/2019 12:15:00,10/13/2019 12:30:00,0d 00:15:00,3.42195,13.69,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721205,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV13 - INVERTER 13,10/13/2019 12:15:00,10/13/2019 12:30:00,0d 00:15:00,3.38346,13.53,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015721206,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV08 - INVERTER 8,10/13/2019 12:15:00,10/13/2019 12:30:00,0d 00:15:00,3.923,15.69,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720386,UNACK,Inverter Degraded,PF200 - Production Degraded,043 - Barrette Farms 2,INV17 - INVERTER 17,10/13/2019 15:10:00,10/13/2019 15:25:00,0d 00:15:00,2.04604,8.18,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719740,UNACK,Inverter Degraded,PF200 - Production Degraded,063 - Midland Park High,INV08 - PV1-8,10/13/2019 14:50:00,10/13/2019 15:20:00,0d 00:30:00,5.23956,10.48,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720385,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV15 - INVERTER 15,10/13/2019 11:35:00,10/13/2019 12:05:00,0d 00:30:00,5.2588,10.52,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720374,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV11 - INVERTER 11,10/13/2019 11:35:00,10/13/2019 12:05:00,0d 00:30:00,7.81853,15.64,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720369,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV12 - INVERTER 12,10/13/2019 11:35:00,10/13/2019 12:05:00,0d 00:30:00,7.61599,15.23,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720371,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV09 - INVERTER 9,10/13/2019 11:35:00,10/13/2019 12:05:00,0d 00:30:00,7.77704,15.55,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720364,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV10 - INVERTER 10,10/13/2019 11:35:00,10/13/2019 12:05:00,0d 00:30:00,7.68821,15.38,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720365,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV06 - INVERTER 6,10/13/2019 11:15:00,10/13/2019 12:05:00,0d 00:50:00,12.67347,15.21,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720372,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV02 - INVERTER 2,10/13/2019 11:10:00,10/13/2019 12:05:00,0d 00:55:00,14.73905,16.08,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720376,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV03 - INVERTER 3,10/13/2019 11:10:00,10/13/2019 12:05:00,0d 00:55:00,14.15147,15.44,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720382,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV05 - INVERTER 5,10/13/2019 11:10:00,10/13/2019 12:05:00,0d 00:55:00,13.84452,15.1,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720379,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV04 - INVERTER 4,10/13/2019 11:00:00,10/13/2019 12:05:00,0d 01:05:00,16.56968,15.3,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720377,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV01 - INVERTER 1,10/13/2019 11:15:00,10/13/2019 12:00:00,0d 00:45:00,11.98751,15.98,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720378,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV01 - INVERTER 1,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.74976,15,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720381,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV02 - INVERTER 2,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.87358,15.49,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720383,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV04 - INVERTER 4,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.7924,15.17,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735111,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV07 - INVERTER 7,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.72125,14.88,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720366,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV03 - INVERTER 3,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.68765,14.75,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720367,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV09 - INVERTER 9,10/13/2019 11:40:00,10/13/2019 11:55:00,0d 00:15:00,3.63241,14.53,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720211,UNACK,Plant Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,041 - Stockton East Water District -  High Side - Ph.I,10/13/2019 11:35:00,10/13/2019 11:55:00,0d 00:20:00,,,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735120,UNACK,Inverter Degraded,PF200 - Production Degraded,033 - Middlesex Community College,INV02 - INV-2,10/13/2019 14:25:00,10/13/2019 14:40:00,0d 00:15:00,1.18358,4.73,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735124,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV04 - INVERTER 4,10/13/2019 11:15:00,10/13/2019 11:35:00,0d 00:20:00,4.14654,12.44,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719566,UNACK,Inverter Degraded,PF200 - Production Degraded,006 - City of San Diego- Point Loma Library,INV01 - INV-1,10/13/2019 11:15:00,10/13/2019 11:30:00,0d 00:15:00,4.06657,16.27,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015735114,UNACK,Inverter Degraded,PF200 - Production Degraded,042 - Stockton East Water District -  Low Side - Ph.II,INV02 - INVERTER 2,10/13/2019 11:15:00,10/13/2019 11:30:00,0d 00:15:00,3.1657,12.66,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720368,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV12 - INVERTER 12,10/13/2019 11:15:00,10/13/2019 11:30:00,0d 00:15:00,3.54589,14.18,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720370,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV09 - INVERTER 9,10/13/2019 11:10:00,10/13/2019 11:30:00,0d 00:20:00,4.64693,13.94,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720363,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV10 - INVERTER 10,10/13/2019 11:10:00,10/13/2019 11:30:00,0d 00:20:00,4.49419,13.48,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720373,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV11 - INVERTER 11,10/13/2019 11:10:00,10/13/2019 11:30:00,0d 00:20:00,4.57698,13.73,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015720384,UNACK,Inverter Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,INV15 - INVERTER 15,10/13/2019 11:10:00,10/13/2019 11:30:00,0d 00:20:00,3.05521,9.17,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719778,UNACK,Plant Degraded,PF200 - Production Degraded,041 - Stockton East Water District -  High Side - Ph.I,041 - Stockton East Water District -  High Side - Ph.I,10/13/2019 11:00:00,10/13/2019 11:30:00,0d 00:30:00,,,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015734140,UNACK,Plant Degraded,PF200 - Production Degraded,068 - Saddle Brook Long Memorial ES,068 - Saddle Brook Long Memorial ES,10/13/2019 14:10:00,10/13/2019 14:25:00,0d 00:15:00,,,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719746,UNACK,Inverter Degraded,PF200 - Production Degraded,068 - Saddle Brook Long Memorial ES,INV01 - Inverter - 2,10/13/2019 14:05:00,10/13/2019 14:25:00,0d 00:20:00,3.52739,10.58,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719421,UNACK,Inverter Degraded,PF200 - Production Degraded,005 - City of San Diego- Rec Center Mountain View,INV01 - INV-1,10/13/2019 11:05:00,10/13/2019 11:20:00,0d 00:15:00,3.71328,14.85,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719422,UNACK,Inverter Degraded,PF200 - Production Degraded,005 - City of San Diego- Rec Center Mountain View,INV02 - INV-2,10/13/2019 11:05:00,10/13/2019 11:20:00,0d 00:15:00,3.09547,12.38,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719420,UNACK,Plant Degraded,PF200 - Production Degraded,005 - City of San Diego- Rec Center Mountain View,005 - City of San Diego- Rec Center Mountain View,10/13/2019 11:05:00,10/13/2019 11:20:00,0d 00:15:00,,,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719409,UNACK,Inverter Degraded,PF200 - Production Degraded,063 - Midland Park High,INV08 - PV1-8,10/13/2019 13:55:00,10/13/2019 14:20:00,0d 00:25:00,5.67512,13.62,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015719416,UNACK,Inverter Degraded,PF200 - Production Degraded,043 - Barrette Farms 2,INV11 - INVERTER 11,10/13/2019 13:40:00,10/13/2019 14:10:00,0d 00:30:00,7.23607,14.47,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015718462,UNACK,Inverter Degraded,PF200 - Production Degraded,043 - Barrette Farms 2,INV10 - INVERTER 10,10/13/2019 13:20:00,10/13/2019 14:10:00,0d 00:50:00,12.69316,15.23,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015734146,UNACK,Inverter Degraded,PF200 - Production Degraded,068 - Saddle Brook Long Memorial ES,INV01 - Inverter - 2,10/13/2019 13:15:00,10/13/2019 14:00:00,0d 00:45:00,9.15703,12.21,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015718323,UNACK,Inverter Degraded,PF200 - Production Degraded,043 - Barrette Farms 2,INV10 - INVERTER 10,10/13/2019 12:55:00,10/13/2019 13:15:00,0d 00:20:00,5.21818,15.65,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015718176,UNACK,Inverter Degraded,PF200 - Production Degraded,002 - Templeton USD - Vineyard ES,INV01 - Inverter No 1,10/13/2019 09:40:00,10/13/2019 10:05:00,0d 00:25:00,2.26141,5.43,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015734145,UNACK,Inverter Degraded,PF200 - Production Degraded,068 - Saddle Brook Long Memorial ES,INV01 - Inverter - 2,10/13/2019 12:45:00,10/13/2019 13:00:00,0d 00:15:00,3.48791,13.95,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015718171,UNACK,Inverter Degraded,PF200 - Production Degraded,018 - City of Paso Robles - Sherwood Park,INV02 - INVERTER - 2,10/13/2019 09:40:00,10/13/2019 09:55:00,0d 00:15:00,0.25185,1.01,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015717845,UNACK,Inverter Degraded,PF200 - Production Degraded,017 - Tracy USD -  Kimball HS,INV03 - Inverter No. 3,10/13/2019 09:30:00,10/13/2019 09:45:00,0d 00:15:00,1.54556,6.18,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
,EG-0015717789,UNACK,Inverter Degraded,PF200 - Production Degraded,017 - Tracy USD -  Kimball HS,INV06 - Inverter No. 6,10/13/2019 09:30:00,10/13/2019 09:45:00,0d 00:15:00,1.47472,5.9,Create,,Controllable,O&M,,,Information Available,Operative,In Service,Partial Performance,Derated - Other,,,,,
